lights,T2,hour
-0.5026705160904275,-0.4582627442274586,-0.3616102896126264
-0.5026705160904275,-0.4582627442274586,-0.3616102896126264
-0.5026705160904275,-0.4801521625832454,-0.3616102896126264
-0.5026705160904275,-0.4801521625832454,-0.3616102896126264
-0.5026705160904275,-0.5239309933249797,-0.2173687084127847
-0.5026705160904275,-0.5239309933249797,-0.2173687084127847
-0.5026705160904275,-0.5020415749691929,-0.2173687084127847
0.7162109984897443,-0.4582627442274586,-0.2173687084127847
-0.5026705160904275,-0.43836327679391335,-0.2173687084127847
-0.5026705160904275,-0.43836327679391335,-0.2173687084127847
-0.5026705160904275,-0.43836327679391335,-0.07312712721294294
-0.5026705160904275,-0.3985643359569837,-0.07312712721294294
-0.5026705160904275,-0.3985643359569837,-0.07312712721294294
-0.5026705160904275,-0.3985643359569837,-0.07312712721294294
-0.5026705160904275,-0.3985643359569837,-0.07312712721294294
-0.5026705160904275,-0.36871513182174837,-0.07312712721294294
-0.5026705160904275,-0.3388659276865109,0.07111445398689879
-0.5026705160904275,-0.3388659276865109,0.07111445398689879
-0.5026705160904275,-0.3388659276865109,0.07111445398689879
-0.5026705160904275,-0.3388659276865109,0.07111445398689879
-0.5026705160904275,-0.3388659276865109,0.07111445398689879
-0.5026705160904275,-0.3388659276865109,0.07111445398689879
-0.5026705160904275,-0.3388659276865109,0.21535603518674054
-0.5026705160904275,-0.3985643359569837,0.21535603518674054
-0.5026705160904275,-0.3985643359569837,0.21535603518674054
-0.5026705160904275,-0.3985643359569837,0.21535603518674054
-0.5026705160904275,-0.3985643359569837,0.21535603518674054
-0.5026705160904275,-0.3985643359569837,0.21535603518674054
-0.5026705160904275,-0.3985643359569837,0.3595976163865823
-0.5026705160904275,-0.3985643359569837,0.3595976163865823
-0.5026705160904275,-0.3985643359569837,0.3595976163865823
-0.5026705160904275,-0.3985643359569837,0.3595976163865823
-0.5026705160904275,-0.43836327679391335,0.3595976163865823
-0.5026705160904275,-0.4582627442274586,0.3595976163865823
-0.5026705160904275,-0.4582627442274586,0.503839197586424
-0.5026705160904275,-0.4582627442274586,0.503839197586424
-0.5026705160904275,-0.5020415749691929,0.503839197586424
-0.5026705160904275,-0.43836327679391335,0.503839197586424
-0.5026705160904275,-0.3985643359569837,0.503839197586424
-0.5026705160904275,-0.3786648685234406,0.503839197586424
-0.5026705160904275,-0.3388659276865109,0.6480807787862657
-0.5026705160904275,-0.37685582168777976,0.6480807787862657
-0.5026705160904275,-0.38065481347584296,0.6480807787862657
-0.5026705160904275,-0.3985643359569837,0.6480807787862657
-0.5026705160904275,-0.43587584112603,0.6480807787862657
-0.5026705160904275,-0.4536705575982284,0.6480807787862657
-0.5026705160904275,-0.4582627442274586,0.7923223599861074
0.7162109984897443,-0.4582627442274586,0.7923223599861074
1.9350925130699161,-0.46423258505450693,0.7923223599861074
1.9350925130699161,-0.5166345225296652,0.7923223599861074
4.372855542230259,-0.5239309933249797,0.7923223599861074
3.153974027650088,-0.5239309933249797,0.7923223599861074
4.372855542230259,-0.5438304607585249,0.9365639411859492
3.153974027650088,-0.5438304607585249,0.9365639411859492
1.9350925130699161,-0.5020415749691929,0.9365639411859492
0.7162109984897443,-0.4582627442274586,0.9365639411859492
-0.5026705160904275,-0.3388659276865109,0.9365639411859492
-0.5026705160904275,-0.31200164396479657,0.9365639411859492
-0.5026705160904275,-0.2851373602430844,1.0808055223857909
-0.5026705160904275,-0.23737863362670403,1.0808055223857909
-0.5026705160904275,-0.2254389519726095,1.0808055223857909
-0.5026705160904275,-0.2254389519726095,1.0808055223857909
-0.5026705160904275,-0.2254389519726095,1.0808055223857909
-0.5026705160904275,-0.2254389519726095,1.0808055223857909
-0.5026705160904275,-0.2254389519726095,1.2250471035856327
-0.5026705160904275,-0.24533841940615472,1.2250471035856327
-0.5026705160904275,-0.2851373602430844,1.2250471035856327
-0.5026705160904275,-0.2851373602430844,1.2250471035856327
-0.5026705160904275,-0.30304688272422514,1.2250471035856327
-0.5026705160904275,-0.3388659276865109,1.2250471035856327
-0.5026705160904275,-0.3388659276865109,1.3692886847854744
-0.5026705160904275,-0.3388659276865109,1.3692886847854744
-0.5026705160904275,-0.3985643359569837,1.3692886847854744
-0.5026705160904275,-0.3985643359569837,1.3692886847854744
1.9350925130699161,-0.43173012098273306,1.3692886847854744
0.7162109984897443,-0.4582627442274586,1.3692886847854744
-0.5026705160904275,-0.4582627442274586,1.5135302659853163
0.7162109984897443,-0.4582627442274586,1.5135302659853163
-0.5026705160904275,-0.4582627442274586,1.5135302659853163
-0.5026705160904275,-0.511618196619195,1.5135302659853163
-0.5026705160904275,-0.5239309933249797,1.5135302659853163
-0.5026705160904275,-0.5239309933249797,1.5135302659853163
-0.5026705160904275,-0.5239309933249797,1.657771847185158
-0.5026705160904275,-0.5727751444608505,1.657771847185158
-0.5026705160904275,-0.5836294015954546,1.657771847185158
-0.5026705160904275,-0.5836294015954546,1.657771847185158
-0.5026705160904275,-0.5836294015954546,1.657771847185158
-0.5026705160904275,-0.592584162836026,1.657771847185158
-0.5026705160904275,-0.6373579690388812,-1.659784520411202
-0.5026705160904275,-0.6373579690388812,-1.659784520411202
-0.5026705160904275,-0.6373579690388812,-1.659784520411202
-0.5026705160904275,-0.6427850976061811,-1.659784520411202
-0.5026705160904275,-0.6506242806612439,-1.659784520411202
-0.5026705160904275,-0.6714713468991059,-1.659784520411202
-0.5026705160904275,-0.6970563773093539,-1.5155429392113604
-0.5026705160904275,-0.6970563773093539,-1.5155429392113604
-0.5026705160904275,-0.6970563773093539,-1.5155429392113604
-0.5026705160904275,-0.7036895331205364,-1.5155429392113604
-0.5026705160904275,-0.7567547855798288,-1.5155429392113604
-0.5026705160904275,-0.7567547855798288,-1.5155429392113604
-0.5026705160904275,-0.7567547855798288,-1.3713013580115185
-0.5026705160904275,-0.7567547855798288,-1.3713013580115185
-0.5026705160904275,-0.7567547855798288,-1.3713013580115185
-0.5026705160904275,-0.7567547855798288,-1.3713013580115185
-0.5026705160904275,-0.7567547855798288,-1.3713013580115185
-0.5026705160904275,-0.7668575949701687,-1.3713013580115185
-0.5026705160904275,-0.760403020977486,-1.2270597768116769
-0.5026705160904275,-0.8041818517192204,-1.2270597768116769
-0.5026705160904275,-0.8187747992796927,-1.2270597768116769
-0.5026705160904275,-0.8224230346773499,-1.2270597768116769
-0.5026705160904275,-0.8224230346773499,-1.2270597768116769
-0.5026705160904275,-0.8332772918119519,-1.2270597768116769
-0.5026705160904275,-0.8715864290212884,-1.082818195611835
-0.5026705160904275,-0.8505164011682175,-1.082818195611835
-0.5026705160904275,-0.8522722388125874,-1.082818195611835
-0.5026705160904275,-0.8821214429478248,-1.082818195611835
-0.5026705160904275,-0.8821214429478248,-1.082818195611835
-0.5026705160904275,-0.8821214429478248,-1.082818195611835
-0.5026705160904275,-0.8921955493434667,-0.9385766144119934
-0.5026705160904275,-0.8821214429478248,-0.9385766144119934
-0.5026705160904275,-0.908985726669537,-0.9385766144119934
-0.5026705160904275,-0.9358500103912514,-0.9385766144119934
-0.5026705160904275,-0.9358500103912514,-0.9385766144119934
-0.5026705160904275,-0.9358500103912514,-0.9385766144119934
-0.5026705160904275,-0.9358500103912514,-0.7943350332121516
-0.5026705160904275,-0.9358500103912514,-0.7943350332121516
0.7162109984897443,-0.9358500103912514,-0.7943350332121516
0.7162109984897443,-0.9358500103912514,-0.7943350332121516
0.7162109984897443,-0.9521313960931554,-0.7943350332121516
-0.5026705160904275,-0.9467042675258533,-0.7943350332121516
0.7162109984897443,-0.9656992145264888,-0.6500934520123098
0.7162109984897443,-0.9955484186617242,-0.6500934520123098
-0.5026705160904275,-0.9955484186617242,-0.6500934520123098
-0.5026705160904275,-1.0253976227969617,-0.6500934520123098
-0.5026705160904275,-0.9955484186617242,-0.6500934520123098
-0.5026705160904275,-0.9955484186617242,-0.6500934520123098
-0.5026705160904275,-1.055246826932199,-0.5058518708124682
-0.5026705160904275,-1.055246826932199,-0.5058518708124682
1.9350925130699161,-1.055246826932199,-0.5058518708124682
3.153974027650088,-1.055246826932199,-0.5058518708124682
1.9350925130699161,-1.055246826932199,-0.5058518708124682
3.153974027650088,-1.055246826932199,-0.5058518708124682
1.9350925130699161,-1.0154478860952694,-0.3616102896126264
3.153974027650088,-0.9756489512281811,-0.3616102896126264
3.153974027650088,-0.9000309654289655,-0.3616102896126264
3.153974027650088,-0.8622219755142796,-0.3616102896126264
1.9350925130699161,-0.7786442039356156,-0.3616102896126264
3.153974027650088,-0.7368553181462836,-0.3616102896126264
1.9350925130699161,-0.6970563773093539,-0.2173687084127847
1.9350925130699161,-0.6970563773093539,-0.2173687084127847
1.9350925130699161,-0.6572574364724243,-0.2173687084127847
1.9350925130699161,-0.6373579690388812,-0.2173687084127847
-0.5026705160904275,-0.6015389240765954,-0.2173687084127847
0.7162109984897443,-0.5836294015954546,-0.2173687084127847
0.7162109984897443,-0.5836294015954546,-0.07312712721294294
0.7162109984897443,-0.6373579690388812,-0.07312712721294294
0.7162109984897443,-0.6373579690388812,-0.07312712721294294
0.7162109984897443,-0.6373579690388812,-0.07312712721294294
0.7162109984897443,-0.6373579690388812,-0.07312712721294294
-0.5026705160904275,-0.6771569098758108,-0.07312712721294294
-0.5026705160904275,-0.6970563773093539,0.07111445398689879
-0.5026705160904275,-0.6970563773093539,0.07111445398689879
-0.5026705160904275,-0.7567547855798288,0.07111445398689879
-0.5026705160904275,-0.7567547855798288,0.07111445398689879
-0.5026705160904275,-0.7567547855798288,0.07111445398689879
-0.5026705160904275,-0.7567547855798288,0.07111445398689879
-0.5026705160904275,-0.7567547855798288,0.21535603518674054
-0.5026705160904275,-0.7567547855798288,0.21535603518674054
-0.5026705160904275,-0.7786442039356156,0.21535603518674054
-0.5026705160904275,-0.8224230346773499,0.21535603518674054
-0.5026705160904275,-0.8224230346773499,0.21535603518674054
-0.5026705160904275,-0.8224230346773499,0.21535603518674054
-0.5026705160904275,-0.8224230346773499,0.3595976163865823
-0.5026705160904275,-0.8224230346773499,0.3595976163865823
-0.5026705160904275,-0.8224230346773499,0.3595976163865823
-0.5026705160904275,-0.8224230346773499,0.3595976163865823
-0.5026705160904275,-0.8224230346773499,0.3595976163865823
-0.5026705160904275,-0.8005336163215632,0.3595976163865823
-0.5026705160904275,-0.7567547855798288,0.503839197586424
-0.5026705160904275,-0.7567547855798288,0.503839197586424
-0.5026705160904275,-0.7567547855798288,0.503839197586424
-0.5026705160904275,-0.6771569098758108,0.503839197586424
-0.5026705160904275,-0.6373579690388812,0.503839197586424
-0.5026705160904275,-0.6194484465577382,0.503839197586424
-0.5026705160904275,-0.5836294015954546,0.6480807787862657
-0.5026705160904275,-0.5836294015954546,0.6480807787862657
-0.5026705160904275,-0.5836294015954546,0.6480807787862657
-0.5026705160904275,-0.5836294015954546,0.6480807787862657
-0.5026705160904275,-0.5836294015954546,0.6480807787862657
-0.5026705160904275,-0.6373579690388812,0.6480807787862657
-0.5026705160904275,-0.6373579690388812,0.7923223599861074
0.7162109984897443,-0.6373579690388812,0.7923223599861074
-0.5026705160904275,-0.6373579690388812,0.7923223599861074
-0.5026705160904275,-0.6373579690388812,0.7923223599861074
0.7162109984897443,-0.6373579690388812,0.7923223599861074
-0.5026705160904275,-0.6373579690388812,0.7923223599861074
0.7162109984897443,-0.6373579690388812,0.9365639411859492
-0.5026705160904275,-0.6373579690388812,0.9365639411859492
0.7162109984897443,-0.6373579690388812,0.9365639411859492
0.7162109984897443,-0.6373579690388812,0.9365639411859492
0.7162109984897443,-0.6373579690388812,0.9365639411859492
0.7162109984897443,-0.6373579690388812,0.9365639411859492
-0.5026705160904275,-0.5836294015954546,1.0808055223857909
0.7162109984897443,-0.5836294015954546,1.0808055223857909
1.9350925130699161,-0.5637299341619094,1.0808055223857909
1.9350925130699161,-0.5637299341619094,1.0808055223857909
1.9350925130699161,-0.5239309933249797,1.0808055223857909
3.153974027650088,-0.5239309933249797,1.0808055223857909
1.9350925130699161,-0.4582627442274586,1.2250471035856327
1.9350925130699161,-0.4582627442274586,1.2250471035856327
1.9350925130699161,-0.4582627442274586,1.2250471035856327
1.9350925130699161,-0.4582627442274586,1.2250471035856327
1.9350925130699161,-0.3985643359569837,1.2250471035856327
1.9350925130699161,-0.3985643359569837,1.2250471035856327
1.9350925130699161,-0.35876539512005406,1.3692886847854744
0.7162109984897443,-0.3786648685234406,1.3692886847854744
-0.5026705160904275,-0.3786648685234406,1.3692886847854744
-0.5026705160904275,-0.3985643359569837,1.3692886847854744
-0.5026705160904275,-0.3985643359569837,1.3692886847854744
-0.5026705160904275,-0.3985643359569837,1.3692886847854744
-0.5026705160904275,-0.3985643359569837,1.5135302659853163
-0.5026705160904275,-0.4184638033905289,1.5135302659853163
0.7162109984897443,-0.4582627442274586,1.5135302659853163
-0.5026705160904275,-0.4582627442274586,1.5135302659853163
-0.5026705160904275,-0.4582627442274586,1.5135302659853163
-0.5026705160904275,-0.4801521625832454,1.5135302659853163
-0.5026705160904275,-0.5239309933249797,1.657771847185158
-0.5026705160904275,-0.5239309933249797,1.657771847185158
-0.5026705160904275,-0.5637299341619094,1.657771847185158
-0.5026705160904275,-0.5836294015954546,1.657771847185158
-0.5026705160904275,-0.5836294015954546,1.657771847185158
-0.5026705160904275,-0.6373579690388812,1.657771847185158
-0.5026705160904275,-0.6373579690388812,-1.659784520411202
-0.5026705160904275,-0.6771569098758108,-1.659784520411202
-0.5026705160904275,-0.6970563773093539,-1.659784520411202
-0.5026705160904275,-0.6970563773093539,-1.659784520411202
-0.5026705160904275,-0.6970563773093539,-1.659784520411202
-0.5026705160904275,-0.7368553181462836,-1.659784520411202
-0.5026705160904275,-0.7567547855798288,-1.5155429392113604
-0.5026705160904275,-0.7567547855798288,-1.5155429392113604
-0.5026705160904275,-0.7786442039356156,-1.5155429392113604
-0.5026705160904275,-0.8224230346773499,-1.5155429392113604
-0.5026705160904275,-0.8224230346773499,-1.5155429392113604
-0.5026705160904275,-0.8224230346773499,-1.5155429392113604
-0.5026705160904275,-0.8821214429478248,-1.3713013580115185
-0.5026705160904275,-0.8821214429478248,-1.3713013580115185
-0.5026705160904275,-0.8821214429478248,-1.3713013580115185
-0.5026705160904275,-0.8821214429478248,-1.3713013580115185
-0.5026705160904275,-0.9358500103912514,-1.3713013580115185
-0.5026705160904275,-0.9358500103912514,-1.3713013580115185
-0.5026705160904275,-0.9358500103912514,-1.2270597768116769
-0.5026705160904275,-0.9358500103912514,-1.2270597768116769
-0.5026705160904275,-0.9756489512281811,-1.2270597768116769
-0.5026705160904275,-0.9955484186617242,-1.2270597768116769
-0.5026705160904275,-0.9955484186617242,-1.2270597768116769
-0.5026705160904275,-0.9955484186617242,-1.2270597768116769
-0.5026705160904275,-1.0353473594986538,-1.082818195611835
-0.5026705160904275,-0.9955484186617242,-1.082818195611835
-0.5026705160904275,-0.9955484186617242,-1.082818195611835
-0.5026705160904275,-1.055246826932199,-1.082818195611835
-0.5026705160904275,-1.055246826932199,-1.082818195611835
-0.5026705160904275,-1.055246826932199,-1.082818195611835
-0.5026705160904275,-1.055246826932199,-0.9385766144119934
-0.5026705160904275,-1.0771362452879858,-0.9385766144119934
-0.5026705160904275,-1.1209150760297202,-0.9385766144119934
-0.5026705160904275,-1.1209150760297202,-0.9385766144119934
-0.5026705160904275,-1.1209150760297202,-0.9385766144119934
-0.5026705160904275,-1.1209150760297202,-0.9385766144119934
-0.5026705160904275,-1.1209150760297202,-0.7943350332121516
-0.5026705160904275,-1.180613484300195,-0.7943350332121516
-0.5026705160904275,-1.1507642801649576,-0.7943350332121516
-0.5026705160904275,-1.180613484300195,-0.7943350332121516
-0.5026705160904275,-1.180613484300195,-0.7943350332121516
0.7162109984897443,-1.180613484300195,-0.7943350332121516
0.7162109984897443,-1.180613484300195,-0.6500934520123098
1.9350925130699161,-1.180613484300195,-0.6500934520123098
0.7162109984897443,-1.180613484300195,-0.6500934520123098
0.7162109984897443,-1.180613484300195,-0.6500934520123098
-0.5026705160904275,-1.180613484300195,-0.6500934520123098
-0.5026705160904275,-1.180613484300195,-0.6500934520123098
-0.5026705160904275,-1.1985230067813357,-0.5058518708124682
0.7162109984897443,-1.2343420517436217,-0.5058518708124682
-0.5026705160904275,-1.2343420517436217,-0.5058518708124682
0.7162109984897443,-1.2343420517436217,-0.5058518708124682
-0.5026705160904275,-1.2343420517436217,-0.5058518708124682
0.7162109984897443,-1.2343420517436217,-0.5058518708124682
-0.5026705160904275,-1.180613484300195,-0.3616102896126264
1.9350925130699161,-1.180613484300195,-0.3616102896126264
0.7162109984897443,-1.0990256576739335,-0.3616102896126264
1.9350925130699161,-1.0403222248645814,-0.3616102896126264
1.9350925130699161,-0.9955484186617242,-0.3616102896126264
3.153974027650088,-0.9179404879101085,-0.3616102896126264
1.9350925130699161,-0.8821214429478248,-0.2173687084127847
1.9350925130699161,-0.8224230346773499,-0.2173687084127847
0.7162109984897443,-0.8224230346773499,-0.2173687084127847
0.7162109984897443,-0.7567547855798288,-0.2173687084127847
0.7162109984897443,-0.7169558447428992,-0.2173687084127847
0.7162109984897443,-0.6771569098758108,-0.2173687084127847
0.7162109984897443,-0.6373579690388812,-0.07312712721294294
1.9350925130699161,-0.5637299341619094,-0.07312712721294294
0.7162109984897443,-0.5239309933249797,-0.07312712721294294
0.7162109984897443,-0.43836327679391335,-0.07312712721294294
0.7162109984897443,-0.35876539512005406,-0.07312712721294294
0.7162109984897443,-0.26523789280953913,-0.07312712721294294
0.7162109984897443,-0.18166012123087516,0.07111445398689879
-0.5026705160904275,-0.08017282717107037,0.07111445398689879
-0.5026705160904275,-0.04037388633414071,0.07111445398689879
-0.5026705160904275,0.013354681109285843,0.07111445398689879
-0.5026705160904275,0.07454554958652122,0.07111445398689879
-0.5026705160904275,0.1785202793142115,0.07111445398689879
-0.5026705160904275,0.21831921418129985,0.21535603518674054
-0.5026705160904275,0.2939371999805153,0.21535603518674054
-0.5026705160904275,0.31184672246165607,0.21535603518674054
-0.5026705160904275,0.31184672246165607,0.21535603518674054
-0.5026705160904275,0.37154513073213097,0.21535603518674054
-0.5026705160904275,0.4153239614738653,0.21535603518674054
-0.5026705160904275,0.4372133798296521,0.3595976163865823
-0.5026705160904275,0.4770123206665817,0.3595976163865823
-0.5026705160904275,0.496911788100127,0.3595976163865823
-0.5026705160904275,0.496911788100127,0.3595976163865823
-0.5026705160904275,0.5745197188517426,0.3595976163865823
-0.5026705160904275,0.6103387638140263,0.3595976163865823
-0.5026705160904275,0.6700371720845012,0.503839197586424
-0.5026705160904275,0.7138160028262355,0.503839197586424
-0.5026705160904275,0.7357054211820223,0.503839197586424
-0.5026705160904275,0.7755043620189519,0.503839197586424
-0.5026705160904275,0.7954038294524972,0.503839197586424
-0.5026705160904275,0.7804792273848774,0.503839197586424
-0.5026705160904275,0.7357054211820223,0.6480807787862657
-0.5026705160904275,0.7357054211820223,0.6480807787862657
-0.5026705160904275,0.6919265904402879,0.6480807787862657
-0.5026705160904275,0.6700371720845012,0.6480807787862657
-0.5026705160904275,0.6302382312475715,0.6480807787862657
-0.5026705160904275,0.6103387638140263,0.6480807787862657
-0.5026705160904275,0.650137704650956,0.7923223599861074
0.7162109984897443,0.6919265904402879,0.7923223599861074
0.7162109984897443,0.8153032968860403,0.7923223599861074
-0.5026705160904275,0.9088308051663965,0.7923223599861074
0.7162109984897443,0.9486297460033262,0.7923223599861074
-0.5026705160904275,1.0341974625343926,0.7923223599861074
0.7162109984897443,1.073996403371322,0.9365639411859492
0.7162109984897443,1.1137953382384105,0.9365639411859492
-0.5026705160904275,1.1535942790753402,0.9365639411859492
0.7162109984897443,1.1535942790753402,0.9365639411859492
0.7162109984897443,1.1535942790753402,0.9365639411859492
0.7162109984897443,1.1535942790753402,0.9365639411859492
0.7162109984897443,1.1535942790753402,1.0808055223857909
0.7162109984897443,1.1535942790753402,1.0808055223857909
0.7162109984897443,1.1535942790753402,1.0808055223857909
0.7162109984897443,1.1715038015564831,1.0808055223857909
0.7162109984897443,1.2073228465187666,1.0808055223857909
0.7162109984897443,1.227222313952312,1.0808055223857909
1.9350925130699161,1.2670212547892417,1.2250471035856327
0.7162109984897443,1.2073228465187666,1.2250471035856327
3.153974027650088,1.2073228465187666,1.2250471035856327
1.9350925130699161,1.1535942790753402,1.2250471035856327
1.9350925130699161,1.1535942790753402,1.2250471035856327
1.9350925130699161,1.1535942790753402,1.2250471035856327
1.9350925130699161,1.189413324037626,1.3692886847854744
3.153974027650088,1.2073228465187666,1.3692886847854744
1.9350925130699161,1.2073228465187666,1.3692886847854744
1.9350925130699161,1.2073228465187666,1.3692886847854744
0.7162109984897443,1.2471217873556963,1.3692886847854744
-0.5026705160904275,1.2670212547892417,1.3692886847854744
0.7162109984897443,1.2670212547892417,1.5135302659853163
-0.5026705160904275,1.3923879121572376,1.5135302659853163
-0.5026705160904275,1.4371617183600927,1.5135302659853163
-0.5026705160904275,1.487905365389996,1.5135302659853163
-0.5026705160904275,1.5655132961416118,1.5135302659853163
-0.5026705160904275,1.6092921268833462,1.5135302659853163
-0.5026705160904275,1.6908799535096077,1.657771847185158
-0.5026705160904275,1.7306788943465374,1.657771847185158
-0.5026705160904275,1.7505783617800805,1.657771847185158
-0.5026705160904275,1.7505783617800805,1.657771847185158
-0.5026705160904275,1.7684878842612235,1.657771847185158
-0.5026705160904275,1.8043069292235072,1.657771847185158
-0.5026705160904275,1.8043069292235072,-1.659784520411202
-0.5026705160904275,1.8043069292235072,-1.659784520411202
-0.5026705160904275,1.8043069292235072,-1.659784520411202
-0.5026705160904275,1.8043069292235072,-1.659784520411202
-0.5026705160904275,1.8043069292235072,-1.659784520411202
-0.5026705160904275,1.8043069292235072,-1.659784520411202
-0.5026705160904275,1.8043069292235072,-1.5155429392113604
-0.5026705160904275,1.8043069292235072,-1.5155429392113604
-0.5026705160904275,1.8043069292235072,-1.5155429392113604
-0.5026705160904275,1.8043069292235072,-1.5155429392113604
-0.5026705160904275,1.7505783617800805,-1.5155429392113604
-0.5026705160904275,1.7505783617800805,-1.5155429392113604
-0.5026705160904275,1.7505783617800805,-1.3713013580115185
-0.5026705160904275,1.6908799535096077,-1.3713013580115185
-0.5026705160904275,1.6908799535096077,-1.3713013580115185
-0.5026705160904275,1.631181545239133,-1.3713013580115185
